payment_id,amount_inr,payment_method,card_network,is_promo_applied,account_age_days,past_order_count,past_refund_ratio,orders_in_last_30mins,device_account_count,ip_to_delivery_dist_km,is_payment_fraud,is_refund_abuse,is_high_risk
pay_Zom4324120,252,upi,none,1,294,18,0.009,0,1,2.85,0,0,0
pay_Zom7720647,3360,upi,none,0,61,3,0.026,0,1,5.9,0,0,0
pay_Zom7245146,252,card,rupay,1,208,18,0.203,0,1,1.54,0,0,0
pay_Zom2409947,2059,netbanking,none,0,34,1,0.001,0,1,0.41,0,0,0
pay_Zom5342289,2059,upi,none,1,18,1,0.03,0,1,2.61,0,0,0
pay_Zom2258076,252,upi,none,1,45,7,0.072,0,1,7.05,0,0,0
pay_Zom1365746,252,upi,none,0,50,6,0.127,0,1,3.11,0,0,0
pay_Zom2081661,252,card,mastercard,0,60,9,0.051,0,1,0.86,0,0,0
pay_Zom4317700,252,card,rupay,0,56,8,0.031,0,1,0.86,0,0,0
pay_Zom8439543,2059,upi,none,1,63,5,0.358,0,1,1.46,0,1,1
pay_Zom3160763,252,upi,none,0,148,19,0.202,0,3,0.31,0,0,0
pay_Zom2543145,252,upi,none,0,33,4,0.177,0,1,2.73,0,0,0
pay_Zom6562484,252,upi,none,0,2,0,0.112,1,1,12.52,0,0,0
pay_Zom3055673,3360,upi,none,0,80,12,0.107,0,1,5.7,0,0,0
pay_Zom1716325,2059,card,mastercard,0,71,6,0.087,0,2,2.77,0,1,1
pay_Zom8734211,2059,upi,none,1,7,0,0.104,0,1,8.86,0,0,0
pay_Zom1849559,252,card,rupay,0,17,2,0.283,0,1,3.01,0,1,1
pay_Zom3818391,2059,upi,none,1,85,10,0.041,1,1,5.62,0,0,0
pay_Zom8267158,2059,upi,none,0,32,3,0.052,0,1,0.71,0,0,0
pay_Zom7626978,2059,upi,none,0,252,13,0.083,0,1,0.75,0,0,0
pay_Zom9323619,3360,upi,none,0,22,2,0.301,0,1,7.07,0,1,1
pay_Zom1494630,252,upi,none,1,2,0,0.056,1,1,0.92,0,0,0
pay_Zom7421134,3360,card,amex,0,71,12,0.263,0,1,2.83,0,1,1
pay_Zom8158234,3360,upi,none,0,513,77,0.154,0,6,0.84,1,0,1
pay_Zom3899223,252,card,rupay,0,120,17,0.211,0,1,3.27,0,0,0
pay_Zom6938182,252,upi,none,0,52,2,0.14,0,1,2.13,0,0,0
pay_Zom4602338,3360,upi,none,1,2,0,0.159,0,3,5.96,1,0,1
pay_Zom4139874,252,upi,none,0,79,6,0.186,0,1,5.14,0,0,0
pay_Zom5613428,252,netbanking,none,0,27,2,0.139,1,2,0.94,0,0,0
pay_Zom5695180,3360,upi,none,0,125,3,0.111,0,1,2.51,0,0,0
pay_Zom8482830,252,upi,none,0,104,11,0.106,0,1,13.81,0,0,0
pay_Zom3493621,252,netbanking,none,0,36,2,0.043,0,1,2.59,0,0,0
pay_Zom1581321,252,upi,none,0,8,0,0.131,0,1,2.02,0,0,0
pay_Zom5123584,252,card,visa,0,168,3,0.052,0,1,0.16,0,0,0
pay_Zom5951043,252,upi,none,0,105,7,0.223,0,1,3.02,0,0,0
pay_Zom9370012,252,card,rupay,0,221,31,0.07,2,1,10.11,0,0,0
pay_Zom7912082,2059,upi,none,0,36,3,0.073,0,1,8.31,0,0,0
pay_Zom9036805,252,netbanking,none,0,126,18,0.038,0,1,4.34,0,0,0
pay_Zom2023059,2059,upi,none,0,15,1,0.104,1,6,1.45,1,1,1
pay_Zom2471723,2059,upi,none,0,41,6,0.092,0,1,4.69,0,1,1
pay_Zom5693862,252,upi,none,0,128,2,0.09,0,1,2.83,0,0,0
pay_Zom7425930,2059,upi,none,1,209,12,0.011,0,1,2.83,0,1,1
pay_Zom3302438,252,card,visa,0,46,4,0.153,0,1,5.99,0,0,0
pay_Zom8033593,252,upi,none,0,192,32,0.045,0,3,0.95,0,0,0
pay_Zom4346346,252,upi,none,0,135,17,0.008,1,1,3.04,0,0,0
pay_Zom9821696,3360,upi,none,0,51,4,0.202,0,1,3.22,0,0,0
pay_Zom5180005,252,upi,none,1,250,10,0.248,0,2,9.1,0,1,1
pay_Zom1327658,252,upi,none,0,85,8,0.13,0,1,0.09,0,0,0
pay_Zom7417252,2059,upi,none,0,125,11,0.332,0,1,2.28,0,1,1
pay_Zom7024901,252,card,rupay,0,82,11,0.044,0,1,1.07,0,0,0
pay_Zom9047769,252,netbanking,none,1,72,6,0.251,0,1,6.35,0,1,1
pay_Zom9131572,252,upi,none,1,226,16,0.171,0,1,1.26,0,0,0
pay_Zom6771934,2059,card,amex,0,41,1,0.382,0,1,1.15,0,0,0
pay_Zom9428760,2059,upi,none,1,4,0,0.271,0,1,3.95,0,1,1
pay_Zom6395626,252,upi,none,0,254,22,0.027,1,1,1.17,0,0,0
pay_Zom7515956,252,upi,none,0,209,15,0.133,0,1,1.8,0,0,0
pay_Zom5537157,252,upi,none,0,54,5,0.018,1,1,0.12,0,0,0
pay_Zom4016809,2059,upi,none,0,24,3,0.35,1,3,1.54,0,1,1
pay_Zom1437264,252,card,rupay,0,135,3,0.128,0,1,4.25,0,0,0
pay_Zom6349877,252,netbanking,none,1,9,0,0.057,0,1,2.81,0,1,1
pay_Zom4674549,252,upi,none,0,66,10,0.141,1,1,0.54,0,0,0
pay_Zom1491630,252,upi,none,0,10,0,0.007,0,1,6.01,0,0,0
pay_Zom5713268,252,netbanking,none,0,109,11,0.06,0,1,1.43,0,0,0
pay_Zom1982997,252,upi,none,0,3,0,0.059,1,3,7.36,0,0,0
pay_Zom8913550,252,card,mastercard,0,119,9,0.152,0,1,6.46,0,0,0
pay_Zom9882399,2059,upi,none,0,134,5,0.077,0,2,0.55,0,0,0
pay_Zom6996728,252,upi,none,0,80,3,0.117,0,1,8.41,0,0,0
pay_Zom4905100,3360,upi,none,0,23,1,0.059,0,2,0.28,0,0,0
pay_Zom3678059,252,card,amex,0,12,1,0.23,0,1,1.87,0,0,0
pay_Zom2679975,2059,card,amex,0,45,2,0.114,1,1,0.65,0,0,0
pay_Zom5158351,2059,upi,none,0,75,12,0.168,0,1,0.44,0,0,0
pay_Zom5045872,252,card,mastercard,0,123,18,0.063,0,2,0.42,0,1,1
pay_Zom5471581,252,upi,none,0,0,0,0.112,0,1,0.0,0,0,0
pay_Zom9953825,2059,upi,none,0,148,20,0.129,1,1,5.49,0,0,0
pay_Zom1937991,252,card,amex,0,149,4,0.021,0,6,1.06,0,1,1
pay_Zom4681115,3360,upi,none,1,70,7,0.015,0,1,0.03,0,0,0
pay_Zom7516648,252,upi,none,1,50,8,0.043,0,1,0.88,0,0,0
pay_Zom6952633,3360,upi,none,1,221,5,0.171,0,3,0.2,0,0,0
pay_Zom3914404,252,netbanking,none,0,184,12,0.093,0,1,0.16,0,0,0
pay_Zom3954473,2059,card,amex,0,490,13,0.027,0,1,5.54,0,0,0
pay_Zom4968669,2059,card,mastercard,0,55,6,0.034,1,1,0.05,0,0,0
pay_Zom6335227,2059,upi,none,0,284,10,0.062,0,1,7.0,0,0,0
pay_Zom7019382,252,card,amex,0,10,0,0.014,1,1,0.79,0,0,0
pay_Zom1473227,2059,upi,none,1,63,8,0.036,0,1,10.67,0,0,0
pay_Zom6900247,252,netbanking,none,0,75,3,0.388,0,2,4.96,0,1,1
pay_Zom3384080,2059,upi,none,0,69,9,0.085,0,1,0.98,0,1,1
pay_Zom4158036,252,upi,none,0,117,3,0.027,1,1,1.21,0,0,0
pay_Zom9258194,2059,upi,none,0,22,0,0.142,0,1,1.11,0,0,0
pay_Zom6185050,252,card,amex,0,241,15,0.054,0,1,0.87,0,0,0
pay_Zom3945353,2059,card,amex,0,96,14,0.311,0,1,0.99,0,1,1
pay_Zom9228157,2059,upi,none,0,281,43,0.25,2,1,3.21,0,0,0
pay_Zom1636925,2059,upi,none,1,0,0,0.33,0,1,3.73,0,1,1
pay_Zom2514267,252,card,amex,0,119,4,0.09,0,1,0.83,0,0,0
pay_Zom1942342,252,upi,none,1,63,9,0.257,0,1,6.59,0,1,1
pay_Zom4902772,3360,card,rupay,0,84,10,0.163,0,2,5.11,0,1,1
pay_Zom4671004,252,netbanking,none,0,163,7,0.328,0,1,2.35,0,1,1
pay_Zom1334336,252,upi,none,0,30,3,0.034,0,1,0.56,0,0,0
pay_Zom9832340,2059,upi,none,1,27,4,0.144,1,1,1.78,0,0,0
pay_Zom9019324,2059,upi,none,0,145,4,0.135,0,1,1.7,0,0,0
pay_Zom1011467,252,upi,none,0,88,2,0.006,0,1,8.1,0,0,0
pay_Zom6565572,2059,upi,none,0,31,1,0.018,1,1,6.96,0,0,0
pay_Zom4380011,2059,card,amex,0,79,9,0.302,0,6,0.13,0,1,1
pay_Zom3189251,252,upi,none,0,73,3,0.089,0,2,0.02,0,0,0
pay_Zom6716988,3360,upi,none,1,141,21,0.082,0,2,5.19,0,1,1
pay_Zom3977282,252,card,amex,0,0,0,0.063,0,1,0.42,0,0,0
pay_Zom6428919,252,card,amex,0,106,11,0.081,1,3,0.78,1,1,1
pay_Zom1999183,252,netbanking,none,1,111,4,0.02,0,1,10.22,0,0,0
pay_Zom1367637,252,upi,none,1,164,29,0.041,0,1,1.57,0,0,0
pay_Zom3478196,3360,card,rupay,0,264,25,0.053,0,1,6.4,1,0,1
pay_Zom3376537,252,netbanking,none,0,69,6,0.078,0,1,0.63,0,1,1
pay_Zom2860938,252,upi,none,0,50,8,0.207,0,1,3.99,0,0,0
pay_Zom9829762,252,upi,none,1,12,1,0.053,0,1,3.45,0,0,0
pay_Zom7121835,252,upi,none,1,49,4,0.382,0,1,4.65,0,1,1
pay_Zom2216878,252,card,visa,1,8,0,0.148,0,1,1.21,0,0,0
pay_Zom7267813,252,upi,none,0,194,6,0.007,0,1,0.52,0,0,0
pay_Zom7636992,252,netbanking,none,0,197,33,0.099,0,1,0.28,0,0,0
pay_Zom2695038,2059,card,amex,0,64,9,0.502,0,1,4.0,0,1,1
pay_Zom6646557,252,upi,none,0,36,2,0.045,0,1,3.81,0,0,0
pay_Zom6062779,252,upi,none,1,15,2,0.107,0,1,0.06,0,0,0
pay_Zom6412383,252,upi,none,0,228,32,0.071,0,2,3.2,0,0,0
pay_Zom3289279,2059,upi,none,0,251,14,0.035,0,1,0.55,0,0,0
pay_Zom3642476,252,card,visa,1,37,4,0.205,0,1,0.14,0,0,0
pay_Zom8329435,252,card,visa,0,116,7,0.062,0,1,2.55,0,0,0
pay_Zom9173859,252,upi,none,0,35,5,0.181,0,1,0.9,0,0,0
pay_Zom6323132,3360,card,mastercard,1,30,1,0.036,0,1,2.7,0,0,0
pay_Zom3922635,252,upi,none,1,2,0,0.044,0,1,4.42,0,1,1
pay_Zom6986539,2059,upi,none,1,103,7,0.168,0,1,9.11,0,0,0
pay_Zom4745298,252,upi,none,0,19,0,0.13,0,1,1.46,0,0,0
pay_Zom3941912,252,upi,none,0,1,0,0.011,0,1,1.92,0,0,0
pay_Zom7348231,2059,netbanking,none,0,13,1,0.041,0,1,0.63,0,0,0
pay_Zom6147639,252,card,mastercard,0,45,2,0.167,0,1,4.47,0,0,0
pay_Zom5941179,2059,upi,none,0,132,15,0.045,0,1,6.06,0,0,0
pay_Zom3136551,3360,upi,none,1,27,2,0.061,0,1,4.26,0,0,0
pay_Zom3981450,2059,upi,none,0,262,34,0.042,0,2,2.05,0,0,0
pay_Zom1030163,252,upi,none,0,40,3,0.177,0,2,2.87,0,1,1
pay_Zom7569981,2059,card,visa,1,48,3,0.112,0,1,0.87,0,0,0
pay_Zom1543292,252,netbanking,none,1,29,1,0.058,0,2,4.65,0,0,0
pay_Zom4054824,2059,card,rupay,0,35,2,0.019,0,1,3.79,0,0,0
pay_Zom6338793,2059,upi,none,1,9,1,0.012,3,1,9.06,0,0,0
pay_Zom4706007,2059,upi,none,1,41,5,0.186,0,1,2.93,0,0,0
pay_Zom2746679,252,upi,none,1,235,10,0.111,0,1,4.84,0,0,0
pay_Zom9324603,252,upi,none,1,139,17,0.351,0,2,2.43,0,1,1
pay_Zom3359604,252,upi,none,1,249,12,0.125,0,1,6.31,0,0,0
pay_Zom6556084,2059,upi,none,0,13,0,0.019,0,1,3.15,1,0,1
pay_Zom2305378,252,upi,none,0,72,7,0.101,0,1,2.19,0,1,1
pay_Zom4992909,252,upi,none,0,31,2,0.009,0,2,0.55,0,0,0
pay_Zom6818508,2059,card,amex,0,153,19,0.099,1,1,5.7,0,0,0
pay_Zom6360633,252,upi,none,0,421,72,0.421,0,1,5.79,0,0,0
pay_Zom3816683,252,card,amex,0,202,8,0.086,0,1,1.32,0,0,0
pay_Zom2488575,252,upi,none,0,4,0,0.068,0,1,2.05,0,0,0
pay_Zom6632941,252,upi,none,1,45,7,0.016,1,1,1.86,0,0,0
pay_Zom8493206,252,card,amex,1,3,0,0.01,0,1,1.44,0,1,1
pay_Zom1191186,252,upi,none,0,4,0,0.035,0,1,2.39,0,0,0
pay_Zom5449526,252,netbanking,none,0,9,0,0.213,0,1,2.46,0,1,1
pay_Zom4517918,252,upi,none,1,38,4,0.027,0,1,0.28,0,0,0
pay_Zom5186600,2059,upi,none,1,43,5,0.112,0,3,1.05,0,1,1
pay_Zom2137407,252,upi,none,1,61,7,0.233,0,1,0.2,0,1,1
pay_Zom6880098,252,card,mastercard,1,62,6,0.011,0,1,4.55,0,0,0
pay_Zom5306005,3360,card,mastercard,1,177,24,0.381,1,1,4.44,0,1,1
pay_Zom2812519,252,card,amex,0,18,0,0.157,0,1,1.2,0,0,0
pay_Zom1021494,252,card,visa,0,20,3,0.005,0,1,3.04,0,0,0
pay_Zom1807780,2059,upi,none,1,118,6,0.214,0,1,1.96,0,0,0
pay_Zom7474950,3360,upi,none,0,101,3,0.106,0,1,0.59,0,0,0
pay_Zom8352113,2059,upi,none,1,20,3,0.105,0,1,3.9,0,1,1
pay_Zom8040612,2059,upi,none,0,229,35,0.061,0,1,5.2,0,0,0
pay_Zom3790695,2059,netbanking,none,1,47,6,0.037,0,1,1.43,0,0,0
pay_Zom7946088,252,upi,none,0,54,1,0.147,0,1,2.51,0,0,0
pay_Zom9272543,2059,upi,none,0,65,9,0.127,0,1,0.7,0,0,0
pay_Zom7353742,252,upi,none,0,46,5,0.048,1,1,0.22,0,0,0
pay_Zom6892681,3360,card,mastercard,1,97,13,0.012,1,1,1.07,0,0,0
pay_Zom7297287,252,netbanking,none,0,59,10,0.104,1,1,5.99,0,0,0
pay_Zom2701688,252,upi,none,1,36,1,0.023,0,1,5.15,0,0,0
pay_Zom9044494,252,upi,none,1,281,28,0.057,0,1,0.94,0,0,0
pay_Zom4784650,2059,upi,none,1,44,6,0.215,0,1,0.23,0,1,1
pay_Zom3728923,252,upi,none,1,143,12,0.096,0,1,6.17,0,0,0
pay_Zom8571346,2059,netbanking,none,0,51,1,0.057,1,1,3.4,0,0,0
pay_Zom2236638,2059,upi,none,0,68,2,0.051,0,3,0.33,0,0,0
pay_Zom1560573,252,upi,none,0,32,3,0.048,0,3,4.34,0,1,1
pay_Zom5947745,2059,upi,none,1,167,10,0.131,0,1,2.57,0,0,0
pay_Zom1336852,2059,upi,none,1,160,6,0.343,1,1,0.52,0,1,1
pay_Zom6347182,2059,card,amex,0,2,0,0.007,1,1,0.08,0,0,0
pay_Zom5380995,252,upi,none,0,7,0,0.013,0,1,6.42,0,0,0
pay_Zom2756994,252,upi,none,0,306,7,0.122,0,1,1.17,0,0,0
pay_Zom2244876,252,netbanking,none,0,263,11,0.546,0,1,2.78,0,1,1
pay_Zom6734590,252,upi,none,0,84,13,0.111,0,1,0.57,0,0,0
pay_Zom3853891,3360,card,visa,0,81,1,0.021,1,1,3.97,0,0,0
pay_Zom7299138,252,upi,none,0,200,28,0.129,1,1,0.2,0,0,0
pay_Zom3699529,2059,upi,none,0,17,2,0.139,0,1,6.33,0,0,0
pay_Zom2258331,252,upi,none,0,127,14,0.255,0,2,2.93,0,1,1
pay_Zom2562037,252,upi,none,0,77,4,0.028,0,1,0.37,0,0,0
pay_Zom6669869,2059,upi,none,0,163,26,0.011,0,1,2.84,0,0,0
pay_Zom9098979,2059,upi,none,0,3,0,0.165,0,1,1.9,0,0,0
pay_Zom1519979,252,upi,none,0,107,5,0.294,0,1,1.12,0,1,1
pay_Zom8236404,252,upi,none,0,97,8,0.085,0,1,3.92,0,0,0
pay_Zom3768193,252,card,amex,0,220,11,0.182,0,1,5.81,0,0,0
pay_Zom8284673,252,netbanking,none,0,135,10,0.088,0,1,0.44,0,0,0
pay_Zom3635764,252,upi,none,1,254,25,0.061,2,1,1.12,0,0,0
pay_Zom1898516,252,upi,none,0,261,20,0.02,1,2,0.61,0,0,0
pay_Zom2698824,252,card,mastercard,0,62,7,0.321,0,1,2.12,0,1,1
pay_Zom6554845,2059,upi,none,0,17,2,0.178,1,1,0.01,0,0,0
pay_Zom4448564,252,upi,none,0,119,9,0.087,0,1,4.15,0,0,0
pay_Zom4187406,252,upi,none,1,248,19,0.09,0,1,0.15,0,0,0
pay_Zom7866576,252,upi,none,0,9,1,0.254,0,1,0.72,0,1,1
pay_Zom5450404,2059,upi,none,0,97,10,0.055,0,1,6.63,0,0,0
pay_Zom5723173,2059,netbanking,none,0,14,1,0.314,0,1,5.96,0,1,1
pay_Zom5989554,252,card,rupay,0,3,0,0.02,0,1,3.37,0,0,0
pay_Zom4985398,2059,card,rupay,0,136,22,0.09,0,1,4.4,0,0,0
pay_Zom2609202,252,upi,none,0,137,15,0.147,0,1,2.84,0,0,0
pay_Zom1832744,252,upi,none,0,110,5,0.016,0,1,1.74,0,0,0
pay_Zom7591805,252,card,mastercard,0,235,22,0.057,0,1,0.96,0,0,0
pay_Zom9236745,252,upi,none,0,10,1,0.031,0,1,8.37,0,0,0
pay_Zom3576811,2059,upi,none,1,13,1,0.156,0,1,8.01,0,1,1
pay_Zom1914439,2059,upi,none,0,239,14,0.037,0,1,7.89,0,0,0
pay_Zom7053704,252,upi,none,0,83,7,0.245,0,1,8.52,0,0,0
pay_Zom1064014,2059,upi,none,0,38,3,0.026,0,1,5.06,0,0,0
pay_Zom8174037,252,upi,none,0,160,8,0.008,0,1,7.94,0,0,0
pay_Zom2470159,252,card,visa,1,269,44,0.135,0,1,7.17,0,0,0
pay_Zom5941719,252,upi,none,0,140,22,0.073,0,1,1.08,0,0,0
pay_Zom9058573,252,upi,none,0,188,26,0.186,1,1,6.52,0,0,0
pay_Zom4349987,252,card,amex,0,39,3,0.045,0,1,2.88,0,0,0
pay_Zom2627170,252,upi,none,0,40,3,0.033,0,2,2.57,0,0,0
pay_Zom1431773,252,upi,none,0,239,32,0.253,1,1,0.46,0,1,1
pay_Zom4472094,252,upi,none,1,114,13,0.067,1,1,6.68,0,0,0
pay_Zom3866088,2059,upi,none,1,32,3,0.228,0,1,1.34,0,0,0
pay_Zom5895783,252,upi,none,0,89,3,0.419,0,1,0.83,0,1,1
pay_Zom2374659,3360,card,mastercard,1,138,16,0.01,0,2,6.17,1,1,1
pay_Zom8945197,252,netbanking,none,0,29,4,0.006,2,1,0.09,0,0,0
pay_Zom2937918,2059,upi,none,1,127,4,0.039,0,1,0.78,0,0,0
pay_Zom6173311,2059,upi,none,1,5,0,0.083,0,2,2.37,0,1,1
pay_Zom7668395,2059,upi,none,0,43,4,0.149,0,1,7.7,0,0,0
pay_Zom8901136,252,upi,none,0,134,17,0.131,0,2,1.99,0,0,0
pay_Zom9205682,2059,upi,none,1,19,0,0.114,0,1,0.66,0,0,0
pay_Zom5446036,252,upi,none,0,30,4,0.0,0,1,2.35,0,0,0
pay_Zom2529023,252,upi,none,0,253,6,0.106,0,1,3.47,0,0,0
pay_Zom7501626,252,upi,none,0,134,21,0.097,0,1,7.22,0,0,0
pay_Zom4101792,252,upi,none,1,82,2,0.01,0,1,5.75,0,0,0
pay_Zom7224691,252,upi,none,1,28,1,0.11,0,1,5.26,0,0,0
pay_Zom7399588,3360,upi,none,0,50,7,0.005,0,1,2.37,0,0,0
pay_Zom7197531,2059,netbanking,none,1,102,16,0.035,0,3,8.37,0,0,0
pay_Zom4130342,252,upi,none,0,20,3,0.123,2,1,7.38,0,0,0
pay_Zom8478868,3360,card,visa,1,78,3,0.099,0,2,5.01,0,0,0
pay_Zom1748547,252,card,amex,0,63,6,0.038,0,1,5.52,0,0,0
pay_Zom5417373,3360,card,amex,0,77,2,0.036,0,1,8.27,0,0,0
pay_Zom8377620,252,upi,none,0,13,0,0.056,0,1,1.47,0,0,0
pay_Zom8802377,252,netbanking,none,0,13,0,0.13,0,1,10.79,0,0,0
pay_Zom5419132,2059,upi,none,0,399,12,0.05,0,1,0.49,0,0,0
pay_Zom4795715,2059,upi,none,1,465,75,0.09,0,1,7.37,0,0,0
pay_Zom5505722,2059,upi,none,0,66,2,0.145,0,1,0.9,0,0,0
pay_Zom2034137,3360,upi,none,1,186,22,0.033,0,1,2.85,0,0,0
pay_Zom3535551,2059,upi,none,0,127,15,0.122,0,1,2.99,0,0,0
pay_Zom2622400,2059,upi,none,0,14,0,0.025,0,1,9.64,0,0,0
pay_Zom2437930,2059,upi,none,0,42,7,0.007,0,1,1.11,0,0,0
pay_Zom6767862,2059,card,mastercard,1,45,3,0.177,0,1,1.91,0,0,0
pay_Zom7945543,252,upi,none,0,108,17,0.022,0,2,0.54,0,1,1
pay_Zom4817030,2059,upi,none,1,104,17,0.17,0,1,2.75,0,0,0
pay_Zom2023137,252,netbanking,none,1,308,52,0.056,0,1,1.74,0,0,0
pay_Zom7494562,2059,upi,none,0,187,26,0.013,0,1,2.06,0,0,0
pay_Zom9767475,2059,upi,none,0,233,14,0.282,0,1,0.25,0,0,0
pay_Zom8023480,2059,netbanking,none,1,266,10,0.048,0,1,6.27,0,0,0
pay_Zom9984440,2059,upi,none,1,193,21,0.023,0,1,1.53,0,0,0
pay_Zom8966231,2059,upi,none,0,48,3,0.075,0,1,3.54,0,0,0
pay_Zom4953417,252,card,amex,0,29,4,0.069,1,1,3.5,0,0,0
pay_Zom8990355,2059,netbanking,none,0,101,14,0.153,0,1,3.54,0,0,0
pay_Zom6013906,252,upi,none,0,140,8,0.17,0,1,0.93,0,0,0
pay_Zom2324645,252,upi,none,0,58,1,0.041,0,2,0.39,0,0,0
pay_Zom7623718,252,netbanking,none,0,226,13,0.113,1,2,0.26,0,0,0
pay_Zom1582647,252,upi,none,0,387,42,0.063,0,3,2.95,1,0,1
pay_Zom9423864,252,upi,none,0,101,3,0.273,0,1,0.35,0,1,1
pay_Zom9670757,2059,upi,none,1,73,9,0.092,0,2,1.78,0,1,1
pay_Zom3473761,252,upi,none,1,222,28,0.028,0,1,7.31,0,0,0
pay_Zom3017994,252,card,rupay,1,2,0,0.153,0,1,0.28,0,0,0
pay_Zom8533636,252,card,rupay,1,16,1,0.005,0,1,3.68,0,1,1
pay_Zom3900427,252,card,amex,0,224,26,0.059,1,2,1.96,0,0,0
pay_Zom3804559,2059,upi,none,1,158,15,0.026,0,1,6.88,0,0,0
pay_Zom4554926,252,upi,none,1,64,11,0.295,0,1,4.75,0,0,0
pay_Zom4233407,252,card,mastercard,1,263,9,0.032,0,3,0.44,0,0,0
pay_Zom3117049,252,upi,none,0,51,4,0.03,0,1,1.21,0,0,0
pay_Zom1715982,252,netbanking,none,0,120,19,0.026,0,1,3.55,0,0,0
pay_Zom8103052,252,card,amex,0,120,9,0.095,0,3,0.66,0,0,0
pay_Zom2314805,252,upi,none,0,24,2,0.011,0,2,5.66,0,0,0
pay_Zom8304686,2059,upi,none,1,40,5,0.011,0,1,0.98,0,1,1
pay_Zom4387643,2059,card,mastercard,0,297,37,0.093,1,1,6.21,0,0,0
pay_Zom3480985,252,netbanking,none,1,24,0,0.104,0,1,1.09,0,0,0
pay_Zom5326615,3360,upi,none,0,22,2,0.056,0,2,0.86,0,0,0
pay_Zom6364506,252,card,mastercard,0,78,5,0.116,0,1,9.94,0,0,0
pay_Zom2124274,252,upi,none,0,11,1,0.088,0,1,3.54,0,0,0
pay_Zom2460078,3360,upi,none,0,270,29,0.122,0,1,2.72,0,0,0
pay_Zom7511223,252,upi,none,0,12,1,0.112,0,1,0.17,0,0,0
pay_Zom7666510,3360,card,rupay,0,115,14,0.043,0,1,1.16,0,0,0
pay_Zom6471499,252,card,rupay,0,49,2,0.107,1,1,0.46,0,0,0
pay_Zom5633880,252,upi,none,1,195,11,0.285,0,1,0.61,0,1,1
pay_Zom9718920,252,upi,none,0,106,8,0.196,0,1,1.07,0,0,0
pay_Zom8686601,2059,card,visa,1,58,3,0.095,0,1,0.51,0,0,0
pay_Zom1207430,2059,upi,none,0,495,63,0.004,0,1,8.04,0,0,0
pay_Zom9767135,2059,upi,none,0,8,0,0.198,0,1,0.31,0,0,0
pay_Zom8039616,252,upi,none,0,103,5,0.2,0,1,6.87,0,0,0
pay_Zom2887752,252,upi,none,1,547,88,0.298,0,1,2.28,0,1,1
pay_Zom7953189,252,card,mastercard,0,140,13,0.31,0,2,0.6,0,1,1
pay_Zom3510581,252,card,amex,0,161,6,0.01,0,1,2.62,0,0,0
pay_Zom3486379,3360,upi,none,1,3,0,0.213,0,3,6.91,1,1,1
pay_Zom2681144,252,upi,none,0,2,0,0.215,0,1,7.72,0,0,0
pay_Zom2772258,2059,upi,none,0,4,0,0.098,0,1,1.54,0,0,0
pay_Zom2694338,2059,upi,none,1,575,89,0.217,0,1,3.88,0,0,0
pay_Zom5799841,252,upi,none,0,466,46,0.178,0,1,0.24,0,0,0
pay_Zom9986438,2059,upi,none,0,48,7,0.167,0,1,2.42,0,0,0
pay_Zom6769167,252,card,mastercard,0,41,1,0.095,0,2,0.9,0,1,1
pay_Zom7893590,252,card,rupay,0,18,2,0.498,0,1,1.24,0,1,1
pay_Zom5431477,252,upi,none,0,47,7,0.066,1,1,2.18,0,0,0
pay_Zom7426403,252,card,mastercard,0,55,3,0.03,0,1,8.57,0,0,0
pay_Zom9146760,252,netbanking,none,1,165,6,0.099,0,1,6.07,0,0,0
pay_Zom8936405,252,upi,none,0,241,22,0.081,0,1,1.69,0,0,0
pay_Zom1628569,252,upi,none,0,164,28,0.084,0,1,2.27,0,0,0
pay_Zom3889032,252,upi,none,1,124,15,0.041,0,1,7.25,0,0,0
pay_Zom5620682,2059,upi,none,0,174,21,0.041,0,1,0.3,0,0,0
pay_Zom7760781,2059,card,visa,1,160,20,0.326,0,1,5.25,0,1,1
pay_Zom3413447,252,card,amex,1,77,2,0.056,0,1,0.65,0,0,0
pay_Zom7739741,252,upi,none,0,49,4,0.035,0,1,1.14,0,0,0
pay_Zom1650662,2059,card,mastercard,0,39,1,0.312,0,1,0.86,0,0,0
pay_Zom7640300,252,card,amex,1,136,9,0.002,0,1,2.8,0,0,0
pay_Zom6561547,2059,upi,none,1,384,58,0.124,0,1,0.91,0,0,0
pay_Zom4985919,252,upi,none,0,104,13,0.105,0,2,2.13,0,0,0
pay_Zom1826965,252,card,amex,0,292,52,0.069,0,1,0.09,0,0,0
pay_Zom8972838,252,netbanking,none,0,1,0,0.086,1,1,1.33,0,0,0
pay_Zom5506097,252,card,rupay,0,189,15,0.104,0,1,4.35,0,0,0
pay_Zom7248518,2059,netbanking,none,0,230,34,0.138,0,2,2.0,0,1,1
pay_Zom1339451,252,upi,none,0,119,6,0.179,2,1,6.07,0,0,0
pay_Zom6668452,2059,upi,none,1,326,14,0.109,0,1,2.16,0,0,0
pay_Zom6084418,2059,upi,none,0,106,9,0.089,0,2,7.3,0,0,0
pay_Zom6216863,252,upi,none,1,33,2,0.03,0,1,1.76,0,0,0
pay_Zom5703436,2059,card,mastercard,0,29,5,0.071,1,1,1.57,0,0,0
pay_Zom9248001,252,netbanking,none,0,97,9,0.148,1,1,1.04,0,0,0
pay_Zom2647814,252,card,amex,0,284,44,0.097,0,1,2.17,0,0,0
